"date","area","neg_me","neg_li","neg_ui","pos_me","pos_li","pos_ui","unc_me","unc_li","unc_ui","population","release","samplesize","fraction","Region_name","fraction.lo","fraction.hi"
2021-03-03,"WEST MIDLANDS",0.00322530304969538,0.00231315435011918,0.00430426532634553,0.000127969539041353,2.71582688514991e-05,0.000321286874755622,0.00137235493042815,0.000886848680603289,0.00199366454041721,5934037,"2021-04-16",6878,0.0381625816735533,"West Midlands",0,0.111111111111111
2021-03-03,"EAST OF ENGLAND",0.00196039694904298,0.00134364813693861,0.0026935070624014,9.93335567857198e-05,2.19846346730038e-05,0.000248978199785586,0.00107465856843962,0.00069624051453341,0.00153977443465418,6236072,"2021-04-16",9152,0.0482264823017487,"East of England",0,0.153846153846154
2021-03-03,"LONDON",0.00202015380561831,0.00155220119389314,0.00256658681162886,7.41184534068958e-05,2.15118058263179e-05,0.000163727064944148,0.00128615932989761,0.000937550778759832,0.0017091317498408,8961989,"2021-04-16",16710,0.0353910305059356,"London",0,0.133333333333333
2021-03-03,"SOUTH EAST",0.00242342537563869,0.00180189099997101,0.0031507051944846,5.07111626775082e-05,7.3625245005579e-06,0.000141752257629512,0.000975992758528276,0.00065985457102281,0.00136316591353254,9180135,"2021-04-16",12167,0.020496509344638,"South East",0,0.0909090909090909
2021-03-03,"SOUTH WEST",0.00190679133452542,0.00128253645347145,0.00268888544687654,2.93115723513829e-05,8.21877158775101e-07,0.000110017380071526,0.00100429632491391,0.000601032579769688,0.00151723839157297,5624696,"2021-04-16",7476,0.0151394702457559,"South West",0,0.0909090909090909
2021-03-04,"NORTH EAST",0.00334800864125167,0.00217237592160276,0.00481684749974761,4.29578851790544e-05,1.24460937056577e-06,0.000172979377374438,0.000911390799161575,0.00047965723670626,0.00151672673841324,2669941,"2021-04-16",3370,0.0126683306497487,"North East",0,0.0588235294117647
2021-03-04,"NORTH WEST",0.00261354476578948,0.00196779009067338,0.00336004565748882,0.000201851077486314,8.15427872191915e-05,0.000388477480793202,0.000715251786959006,0.000460635413152072,0.00104548180181765,7341196,"2021-04-16",10951,0.0716954519800152,"North West",0,0.181818181818182
2021-03-04,"YORKSHIRE AND HUMBER",0.00328685354792604,0.00240393596285665,0.00434531190452982,0.000323613967841603,0.000132305981044568,0.000622926588785082,0.00109086766698377,0.000699351923082867,0.00159569186866483,5502967,"2021-04-16",7630,0.0896321505257464,"Yorkshire and Humber",0,0.192307692307692
2021-03-04,"EAST MIDLANDS",0.00274337659041325,0.00189563079846775,0.00381181071911492,0.000222522416757886,7.66111247339527e-05,0.000464520855657753,0.00120385213639929,0.000749755220013217,0.00179961465745054,4835928,"2021-04-16",5834,0.0750269703114831,"East Midlands",0,0.178571428571429
2021-03-04,"WEST MIDLANDS",0.00313587965546589,0.00225368019255824,0.00418077623054089,0.000123462348333717,2.64386976469681e-05,0.000314382918711735,0.00131234943650907,0.000845454360072246,0.00192215350512481,5934037,"2021-04-16",6878,0.0378795315710317,"West Midlands",0,0.114285714285714
2021-03-04,"EAST OF ENGLAND",0.00182852388517134,0.00124034528655329,0.00253447746745579,9.7277057635175e-05,2.1880990310106e-05,0.00024510816545995,0.00105621967643445,0.000680748574744785,0.00151546847718658,6236072,"2021-04-16",9152,0.0505125194784726,"East of England",0,0.166666666666667
2021-03-04,"LONDON",0.00193217428114474,0.00148413966686297,0.00245572661773874,7.6035289906901e-05,2.33302733444109e-05,0.000164785119948275,0.00124435715455385,0.000906684036636699,0.00165294046763781,8961989,"2021-04-16",16710,0.0378622286254136,"London",0,0.142857142857143
2021-03-04,"SOUTH EAST",0.0023647157756191,0.00175857551630598,0.00308901255569917,5.07102111182e-05,7.77066747803947e-06,0.000139834624448089,0.000968546637473481,0.000656735565052744,0.00134614447316941,9180135,"2021-04-16",12167,0.0209943137966724,"South East",0,0.0909090909090909
2021-03-04,"SOUTH WEST",0.00184218817421407,0.0012341886824337,0.00259374705764928,2.91204794895716e-05,8.77329835311209e-07,0.000106103171174196,0.00101315640017263,0.000611742221412237,0.00151957750852189,5624696,"2021-04-16",7476,0.0155615587155743,"South West",0,0.0909090909090909
2021-03-05,"NORTH EAST",0.00321648067737033,0.00207268264225304,0.00463906170630148,4.24653143533711e-05,1.30832753210293e-06,0.000170021976076472,0.000929347907064963,0.000497245134762304,0.00154589109475976,2669941,"2021-04-16",3370,0.0130303829708177,"North East",0,0.0625
2021-03-05,"NORTH WEST",0.00259431868348073,0.00196003689157928,0.00334389219549973,0.000192632622332323,7.63295057705981e-05,0.000375003631439853,0.000696351766350478,0.000451152163715901,0.00101643464097276,7341196,"2021-04-16",10951,0.0691194790273256,"North West",0,0.176470588235294
2021-03-05,"YORKSHIRE AND HUMBER",0.00337481650414215,0.0024847812030275,0.00443167016685476,0.000294916502240953,0.000117396630275105,0.000578817768761377,0.00106809441158969,0.00068220855821605,0.00155070776852392,5502967,"2021-04-16",7630,0.0803645665033335,"Yorkshire and Humber",0,0.176470588235294
2021-03-05,"EAST MIDLANDS",0.00282001843885885,0.00195189415230779,0.00389365433664673,0.000197202173732211,6.42052334227588e-05,0.000423336526689832,0.00116112028920334,0.000725233474363772,0.0017519438844638,4835928,"2021-04-16",5834,0.0653588845672316,"East Midlands",0,0.166666666666667
2021-03-05,"WEST MIDLANDS",0.00304241359068924,0.00218427165713594,0.00406536423904892,0.0001186102675234,2.53359355095234e-05,0.000300445240643961,0.00125565511488707,0.000806710760374506,0.00186233516897854,5934037,"2021-04-16",6878,0.0375227372027703,"West Midlands",0,0.117647058823529
2021-03-05,"EAST OF ENGLAND",0.00169883440654525,0.00114654859881414,0.00235753935180838,9.48352343951217e-05,2.19199756239736e-05,0.00023810427093125,0.00103667178584794,0.000668346931143278,0.00147725016596075,6236072,"2021-04-16",9152,0.0528721857305909,"East of England",0,0.181818181818182
2021-03-05,"LONDON",0.00186020060000997,0.00142736695005031,0.00237188558595519,7.81071960542965e-05,2.49388258620243e-05,0.000167551498748555,0.00120259885563562,0.000868690274732371,0.00160117739944748,8961989,"2021-04-16",16710,0.0402965907751561,"London",0,0.142857142857143
2021-03-05,"SOUTH EAST",0.00228910505480739,0.00169618764251238,0.00300037614664494,5.06308555531494e-05,8.20714253932938e-06,0.000137219234220726,0.000960309919613726,0.000654082460364523,0.00132896190089915,9180135,"2021-04-16",12167,0.0216395599729661,"South East",0,0.1
2021-03-05,"SOUTH WEST",0.00177767417450401,0.00118762128240015,0.00251714314168784,2.89896586956699e-05,9.24380122279681e-07,0.000104507823197395,0.0010176398384651,0.000620910320958872,0.0015344950219704,5624696,"2021-04-16",7476,0.0160459617129369,"South West",0,0.0909090909090909
2021-02-21,"NORTH EAST",0.00516990831038332,0.00361427411906767,0.00703689003412346,4.5537664402797e-05,8.67502137723667e-07,0.000207005595330309,0.00169356227630367,0.000965789689187588,0.0026714479481606,2669941,"2021-04-09",3537,0.00873130785419832,"North East",0,0.04
2021-02-21,"NORTH WEST",0.00432225512311146,0.00343011846338812,0.00532795817853885,0.0002490650640682,9.5210399575179e-05,0.000483185834933859,0.00164866870625216,0.00118344603634593,0.00220722374151088,7341196,"2021-04-09",10839,0.0544842745355503,"North West",0,0.125
2021-02-21,"YORKSHIRE AND HUMBER",0.00326136945627806,0.0024314209909319,0.00425651615640489,0.000480162910995215,0.000217123960318389,0.000864909702021881,0.00173518072158142,0.00119732824428401,0.00239865266864654,5502967,"2021-04-09",7678,0.128333223893809,"Yorkshire and Humber",0.0256410256410256,0.25
2021-02-21,"EAST MIDLANDS",0.00302493287833118,0.00212580268872737,0.00407295702383036,0.000333189228379683,0.000104617162525958,0.00069548981903813,0.00160262992857962,0.00103349592550287,0.00233243066680333,4835928,"2021-04-09",6075,0.0992189139620142,"East Midlands",0,0.209302325581395
2021-02-21,"WEST MIDLANDS",0.00421899307645916,0.00315761167364016,0.00544008726575456,9.04392997080656e-05,1.26524529019295e-05,0.000262299867883053,0.00236583042712504,0.00166310632166914,0.00326107745928187,5934037,"2021-04-09",6902,0.0209863601081731,"West Midlands",0,0.0714285714285714
2021-02-21,"EAST OF ENGLAND",0.00278559301236054,0.00203823414883348,0.00367951465147188,6.60146919365871e-05,8.16946773431266e-06,0.000193595055296574,0.00133578205800239,0.00088958736603138,0.00188684289007465,6236072,"2021-04-09",9346,0.0231499907357904,"East of England",0,0.0909090909090909
2021-02-21,"LONDON",0.00414303916736442,0.00342858687834785,0.00494725001183902,8.24884060635217e-05,2.3288603311721e-05,0.00018205801871559,0.00201151926170315,0.00157102333848257,0.00252333959717272,8961989,"2021-04-09",17558,0.0195214454597922,"London",0,0.0714285714285714
2021-02-21,"SOUTH EAST",0.00261089570178198,0.00197535334190979,0.00332386695651141,6.2185535388835e-05,9.65993331592536e-06,0.000170353363862404,0.00128467888619891,0.000897450948989627,0.00174102293465327,9180135,"2021-04-09",12286,0.0232636159814776,"South East",0,0.0976829268292665
2021-02-21,"SOUTH WEST",0.0026582833462185,0.00189013840308312,0.00357526567130218,2.84348577296752e-05,7.00019168145578e-07,0.00011862563763355,0.000945986876588079,0.00055239940482343,0.00143291594533565,5624696,"2021-04-09",7633,0.0105834909250586,"South West",0,0.0588235294117647
2021-02-22,"NORTH EAST",0.00501890066771284,0.00350472981020088,0.00689081161210174,4.45191834531485e-05,8.97676061521201e-07,0.000196997468251741,0.00159365933341968,0.000910862191780658,0.00252115086147618,2669941,"2021-04-09",3537,0.00879231522602195,"North East",0,0.0408163265306122
2021-02-22,"NORTH WEST",0.00401563613135368,0.0031583308344166,0.00498935294115267,0.000245317029094836,9.62590727083366e-05,0.000471243272556692,0.00149883569383097,0.00106434569366912,0.0020226769374127,7341196,"2021-04-09",10839,0.0575732752408415,"North West",0,0.135135135135135
2021-02-22,"YORKSHIRE AND HUMBER",0.00310115823324909,0.00228129015593021,0.00407052073985989,0.000474963248779655,0.000217776814461074,0.000853657338875351,0.00161411605769357,0.00110725230999266,0.00224675132721876,5502967,"2021-04-09",7678,0.132815188512614,"Yorkshire and Humber",0,0.25
2021-02-22,"EAST MIDLANDS",0.00294512239106315,0.00206547379031345,0.00399018768591103,0.000331273626291985,0.000107109055046216,0.000686827590544046,0.00153977223932671,0.00099722194314212,0.00223846726029003,4835928,"2021-04-09",6075,0.101109153025831,"East Midlands",0,0.214285714285714
2021-02-22,"WEST MIDLANDS",0.00412659637382442,0.00308946722238107,0.00534649773162105,9.347491762803e-05,1.46548769521845e-05,0.000260582552351062,0.00222249448940997,0.0015550720669879,0.00307964345238487,5934037,"2021-04-09",6902,0.0221500802172131,"West Midlands",0,0.0769230769230769
2021-02-22,"EAST OF ENGLAND",0.00273564350536551,0.00199779930389618,0.00361701512544152,6.86070937648191e-05,9.19641733045588e-06,0.000197472272806448,0.00129895736937206,0.000863609098860484,0.00184068257182528,6236072,"2021-04-09",9346,0.0244653932805064,"East of England",0,0.0952380952380952
2021-02-22,"LONDON",0.00387375360605816,0.00318345295034012,0.00466801165528726,8.2174001812633e-05,2.44025139268558e-05,0.000178902833531696,0.0018757223748235,0.00144940620989684,0.00236823481513158,8961989,"2021-04-09",17558,0.0207723724896123,"London",0,0.0769230769230769
2021-02-22,"SOUTH EAST",0.00251618557337088,0.00189404980109134,0.003220226216662,6.15082497064612e-05,1.01558164679765e-05,0.000166907212220241,0.00122205065888047,0.000847394495777993,0.00166597586254689,9180135,"2021-04-09",12286,0.0238617360819954,"South East",0,0.0952380952380952
2021-02-22,"SOUTH WEST",0.00262383338641086,0.0018534657377966,0.0035261172538329,2.79916858826713e-05,7.40426239885802e-07,0.000115196703575556,0.000944587378331287,0.000560217133682141,0.00142672335835639,5624696,"2021-04-09",7633,0.0105556306014037,"South West",0,0.0625
2021-02-23,"NORTH EAST",0.00485392041341812,0.0033541571943297,0.00671863283001199,4.36464453906376e-05,9.62391609940703e-07,0.000187951190916789,0.00149804721821657,0.000849446650857197,0.00238245859910358,2669941,"2021-04-09",3537,0.00891186310445873,"North East",0,0.0408163265306122
2021-02-23,"NORTH WEST",0.00373574245700995,0.00290552976230755,0.00467687534396461,0.000241361560473835,9.74932912816042e-05,0.000460517353520758,0.00136251231799493,0.00096475628778193,0.00185315559198273,7341196,"2021-04-09",10839,0.0606877666293824,"North West",0,0.142857142857143
2021-02-23,"YORKSHIRE AND HUMBER",0.00297573261995425,0.00217133007641342,0.00392040528543585,0.000468004726019534,0.000218638419885523,0.000839432523265564,0.00150404067631398,0.00102239551091778,0.00211127787217737,5502967,"2021-04-09",7678,0.135900238317158,"Yorkshire and Humber",0,0.260869565217391
2021-02-23,"EAST MIDLANDS",0.00287433614304933,0.00202288480458706,0.00391371537877205,0.000326654746499705,0.000106872918872625,0.0006813334826123,0.00148272820684348,0.000961003170674036,0.00216304698989881,4835928,"2021-04-09",6075,0.102048008810711,"East Midlands",0,0.21875
2021-02-23,"WEST MIDLANDS",0.00402319537717213,0.00301148511659782,0.00521476830151925,9.64659440680156e-05,1.60243388343455e-05,0.000261944607065051,0.00208366462721658,0.0014492715018583,0.00290143581055456,5934037,"2021-04-09",6902,0.0234159889723596,"West Midlands",0,0.0769230769230769
2021-02-23,"EAST OF ENGLAND",0.002676686261725,0.0019432950775601,0.0035471149223698,7.1203505987747e-05,1.06788210447369e-05,0.000201820027889439,0.00126216661099359,0.000837769655935151,0.00179310516252187,6236072,"2021-04-09",9346,0.025912067807223,"East of England",0,0.1
2021-02-23,"LONDON",0.00360411474970865,0.00294768623016679,0.00436601443834346,8.19412404200843e-05,2.59484651358527e-05,0.000176833013636063,0.0017536296982178,0.00134457301705236,0.00222620422529896,8961989,"2021-04-09",17558,0.0222300585339786,"London",0,0.08
2021-02-23,"SOUTH EAST",0.00244499082663975,0.00183934182397883,0.00313611070395921,6.08103288857205e-05,1.049664933192e-05,0.000164421053089985,0.00116620711190133,0.000804751660064203,0.00159599396576546,9180135,"2021-04-09",12286,0.0242678189973811,"South East",0,0.1
2021-02-23,"SOUTH WEST",0.00257683970743308,0.00180870562108567,0.00346532673602075,2.76444754730382e-05,7.4814745696031e-07,0.000111989558073815,0.000946219926754189,0.000566857161892042,0.00141812807584566,5624696,"2021-04-09",7633,0.0106141844340909,"South West",0,0.0625
2021-02-24,"NORTH EAST",0.00467678634263525,0.00321521129945583,0.00648942893723788,4.2891758796406e-05,1.02095333687719e-06,0.000181561716381322,0.00140769028237462,0.000793979617011901,0.00224422602781194,2669941,"2021-04-09",3537,0.00908785681451354,"North East",0,0.0425531914893617
2021-02-24,"NORTH WEST",0.00348296725643248,0.00269931460446827,0.00438455896614867,0.000237128915858749,9.68956869108256e-05,0.000449969296449026,0.00123946629060423,0.000869200766010616,0.0016976678914641,7341196,"2021-04-09",10839,0.0637426842953632,"North West",0,0.151515151515152
2021-02-24,"YORKSHIRE AND HUMBER",0.00288257944440741,0.00209022606359004,0.00379856372502751,0.000458985366062718,0.000215086075952758,0.000816567560321318,0.0014044231628721,0.000949156996115551,0.00198539675916138,5502967,"2021-04-09",7678,0.137356415959546,"Yorkshire and Humber",0,0.260869565217391
2021-02-24,"EAST MIDLANDS",0.00281296061399176,0.00197796479750719,0.00383408080468059,0.000319232796180482,0.000106626323609164,0.000665812325399694,0.00143073748555907,0.000930236413151643,0.00209124114723127,4835928,"2021-04-09",6075,0.101919886282797,"East Midlands",0,0.217391304347826
2021-02-24,"WEST MIDLANDS",0.00390980507013076,0.00291785723934361,0.00506752322907255,9.93093593048296e-05,1.74380762973388e-05,0.000264697714654628,0.00195014832636463,0.00134229889885457,0.00272632596090338,5934037,"2021-04-09",6902,0.0247708966787487,"West Midlands",0,0.0819672131147541
2021-02-24,"EAST OF ENGLAND",0.00260769286219737,0.00189049265508471,0.00348199291620068,7.37351399010474e-05,1.20310435986166e-05,0.000205268411406753,0.0012256272078559,0.000812202146730841,0.00173431160647256,6236072,"2021-04-09",9346,0.0274984597174879,"East of England",0,0.105263157894737
2021-02-24,"LONDON",0.0033389930141656,0.00271102015784213,0.00405402722253072,8.17813333873996e-05,2.68545227217371e-05,0.000174276685283617,0.00164440082787146,0.00125531774959455,0.00209235444701243,8961989,"2021-04-09",17558,0.0239072575616982,"London",0,0.0857142857142857
2021-02-24,"SOUTH EAST",0.00239431132639284,0.00180419119231001,0.0030767409985959,6.00666700744648e-05,1.0806682435999e-05,0.000160032908585448,0.00111673894982158,0.000771826629659629,0.0015246585380662,9180135,"2021-04-09",12286,0.0244732759831295,"South East",0,0.1
2021-02-24,"SOUTH WEST",0.00251791895117823,0.00176230352351727,0.00339517532183215,2.73781401603767e-05,7.76453775133751e-07,0.000110497094822319,0.000950548501900842,0.000572068357504707,0.00141135916653016,5624696,"2021-04-09",7633,0.0107563632762328,"South West",0,0.0666666666666667
2021-02-25,"NORTH EAST",0.00449083679979171,0.00309122679643171,0.00619455610299517,4.22407223226784e-05,1.0550982429838e-06,0.000175982853547367,0.00132382571213579,0.000742190151856815,0.00212043435212085,2669941,"2021-04-09",3537,0.00931833221836803,"North East",0,0.0441339869281043
2021-02-25,"NORTH WEST",0.00325784308672327,0.00251790409456657,0.0041134406572989,0.00023260741904889,9.48023405250029e-05,0.000439958390813621,0.00112956382194771,0.000784437460852505,0.0015502097502959,7341196,"2021-04-09",10839,0.0666410879238158,"North West",0,0.157894736842105
2021-02-25,"YORKSHIRE AND HUMBER",0.00281933699150699,0.00205041837023774,0.00372514851650372,0.000447766944915998,0.000210213953184478,0.000800756631643845,0.00131490356851717,0.000890563943718283,0.00187418517511406,5502967,"2021-04-09",7678,0.137053168074671,"Yorkshire and Humber",0,0.263157894736842
2021-02-25,"EAST MIDLANDS",0.00276159816777777,0.00194656679439556,0.00375525431679358,0.000309188838605229,0.00010360626566935,0.000646555309464704,0.00138312345418827,0.000890376730098458,0.00201954585604633,4835928,"2021-04-09",6075,0.100687165199847,"East Midlands",0,0.217391304347826
2021-02-25,"WEST MIDLANDS",0.00378852306562056,0.00283097820441748,0.00493566020549923,0.000101916893988264,1.93733161293151e-05,0.000266470805890608,0.0018230806893309,0.00123796499760627,0.00254710725478427,5934037,"2021-04-09",6902,0.0261967528213728,"West Midlands",0,0.0834039548022589
2021-02-25,"EAST OF ENGLAND",0.00252830794087331,0.00182716957885929,0.0033799802154681,7.61437292614689e-05,1.31956094829819e-05,0.00020765907581216,0.00118978011279276,0.000786571739905258,0.00168294743492536,6236072,"2021-04-09",9346,0.0292359924104595,"East of England",0,0.111111111111111
2021-02-25,"LONDON",0.00308374737893128,0.0025026417318213,0.00374684245706297,8.17013024534257e-05,2.75410136820721e-05,0.000170658231724404,0.00154729766004993,0.00117402442193477,0.00196926691320013,8961989,"2021-04-09",17558,0.0258103386524295,"London",0,0.0952380952380952
2021-02-25,"SOUTH EAST",0.00236078412626889,0.00177770584560936,0.00302384666859374,5.92697412486673e-05,1.10480940576985e-05,0.00015594814116918,0.00107330499157178,0.000739886830788711,0.00146820042503867,9180135,"2021-04-09",12286,0.0244910834606607,"South East",0,0.1
2021-02-25,"SOUTH WEST",0.00244877124973799,0.00169821218317959,0.00331642263159269,2.71837764948091e-05,8.08674099661016e-07,0.000109798139839604,0.000957192274125286,0.000582549324744786,0.00141136731307335,5624696,"2021-04-09",7633,0.0109791075390289,"South West",0,0.0666666666666667
2021-02-26,"NORTH EAST",0.00430033931854179,0.00295584878035581,0.00594950035713336,4.16878044655422e-05,1.08127428764778e-06,0.000167775358004127,0.00124769358675207,0.00069823655018638,0.00200619949669728,2669941,"2021-04-09",3537,0.00960100047386825,"North East",0,0.0454545454545455
2021-02-26,"NORTH WEST",0.00306074005617681,0.00236551343130198,0.00387994090068564,0.00022782629844621,9.33180448239419e-05,0.000428793254392994,0.00103259682447982,0.000714531642218249,0.00143260085905721,7341196,"2021-04-09",10839,0.0692783036370651,"North West",0,0.166666666666667
2021-02-26,"YORKSHIRE AND HUMBER",0.00278373666008189,0.00202474789587858,0.00367749728656401,0.000434359116901253,0.000201427147617682,0.000779725901017452,0.00123516430094486,0.000831360969587963,0.00176961257989852,5502967,"2021-04-09",7678,0.134973955718761,"Yorkshire and Humber",0,0.263157894736842
2021-02-26,"EAST MIDLANDS",0.00272090640389421,0.00192187755601074,0.00368673116062496,0.000296932810855704,9.91276316431423e-05,0.000623466773123092,0.00133923439935666,0.000856297610487843,0.00195970152737088,4835928,"2021-04-09",6075,0.0983925218429208,"East Midlands",0,0.214285714285714
2021-02-26,"WEST MIDLANDS",0.00366215079822594,0.00273014117410412,0.00478104143255605,0.000104215006261244,2.05104697168729e-05,0.00027100225247006,0.00170364597173,0.00115256948111514,0.00239903284623276,5934037,"2021-04-09",6902,0.0276699109091008,"West Midlands",0,0.0909090909090909
2021-02-26,"EAST OF ENGLAND",0.00243879897113706,0.00175822403937834,0.00326109323064759,7.83806346988255e-05,1.42099212321807e-05,0.000210031696809111,0.0011551788081583,0.000764011945793163,0.00163908062162215,6236072,"2021-04-09",9346,0.0311382765524979,"East of England",0,0.111111111111111
2021-02-26,"LONDON",0.00284342782633163,0.00229423116970599,0.00346638313613726,8.17192782902862e-05,2.83002539080382e-05,0.00016849564198885,0.00146159639770513,0.00110297876514509,0.00187222388030829,8961989,"2021-04-09",17558,0.0279368097970747,"London",0,0.1
2021-02-26,"SOUTH EAST",0.00234063233799085,0.00176793438722685,0.00299352731690092,5.84248990353817e-05,1.10964823931642e-05,0.000151508011509734,0.00103558049812432,0.000718284645894693,0.00142148443694153,9180135,"2021-04-09",12286,0.0243532743336306,"South East",0,0.1
2021-02-26,"SOUTH WEST",0.00237183182614416,0.00164310284201265,0.00321788034066287,2.70563863477142e-05,8.74790680246041e-07,0.000106466535249563,0.000965692692432364,0.000589464917368437,0.00142334169385403,5624696,"2021-04-09",7633,0.0112787191194745,"South West",0,0.0666666666666667
2021-02-27,"NORTH EAST",0.00410985200561832,0.0028106472470856,0.00571112814481541,4.12314812762847e-05,1.15582804779715e-06,0.000164487411459781,0.00118032553235321,0.000658722347461659,0.00192704384308249,2669941,"2021-04-09",3537,0.00993270345114877,"North East",0,0.0476190476190476
2021-02-27,"NORTH WEST",0.00289166216857817,0.00222223696999362,0.00366628307571432,0.000222834372175436,9.15447695211871e-05,0.000418674791483399,0.000948181596888591,0.000649688149233676,0.00132370474684287,7341196,"2021-04-09",10839,0.071547477821734,"North West",0,0.173913043478261
2021-02-27,"YORKSHIRE AND HUMBER",0.00277350231001048,0.00202265551816586,0.00365363848896924,0.000418888751378917,0.000191248098384236,0.000761469605925935,0.00116482918284274,0.000781535143966015,0.00167343855958906,5502967,"2021-04-09",7678,0.131214736328891,"Yorkshire and Humber",0,0.256410256410256
2021-02-27,"EAST MIDLANDS",0.00269142830279784,0.00189397843100441,0.00365982833369251,0.0002830178800225,9.47601362835511e-05,0.00060142259678365,0.00129838895177477,0.000823784648255589,0.00190552138477629,4835928,"2021-04-09",6075,0.0951497733114624,"East Midlands",0,0.214285714285714
2021-02-27,"WEST MIDLANDS",0.0035337662783215,0.002634181716048,0.00461355238800076,0.000106141007663922,2.20793937469885e-05,0.000277335104371642,0.00159284737139463,0.00107503851080364,0.00226409926542114,5934037,"2021-04-09",6902,0.0291603602302158,"West Midlands",0,0.0910147991543325
2021-02-27,"EAST OF ENGLAND",0.00233995833146729,0.00167885719711683,0.00313283230185101,8.04026665062648e-05,1.5103318533343e-05,0.000211480413455104,0.00112237508766908,0.000739827160383,0.00158899424213728,6236072,"2021-04-09",9346,0.0332192869466918,"East of England",0,0.125
2021-02-27,"LONDON",0.00262217254903629,0.00210256125463171,0.00321812010199311,8.18586023085791e-05,2.87671439144892e-05,0.000168822178628406,0.00138651890323615,0.00104299071394713,0.00178862304198815,8961989,"2021-04-09",17558,0.0302728029844871,"London",0,0.111111111111111
2021-02-27,"SOUTH EAST",0.00232962343741667,0.0017655995627788,0.0029853773808213,5.75441764006627e-05,1.12895326732945e-05,0.000148574178019315,0.00100320893263663,0.000694380571263375,0.00137821056324839,9180135,"2021-04-09",12286,0.0241056288077918,"South East",0,0.1
2021-02-27,"SOUTH WEST",0.00228984799071423,0.00158629121240196,0.00312926649133097,2.6992294426262e-05,9.31331908214318e-07,0.000106576401501595,0.000975475613409978,0.000597527025829852,0.00143658713987458,5624696,"2021-04-09",7633,0.0116504769877243,"South West",0,0.0714285714285714
2021-02-14,"NORTH EAST",0.00515706702876716,0.0036099024397986,0.00705782354122004,0.000116536891055352,1.06590914595588e-05,0.000394081969633549,0.00225716043954451,0.00134792423475144,0.00335779523933594,2669941,"2021-04-01",3537,0.0220981501127362,"North East",0,0.0689655172413793
2021-02-14,"NORTH WEST",0.00658172605065395,0.00540131472425877,0.00789550049106229,0.000575271395167715,0.000318117483777659,0.000922667501762602,0.00284831457219058,0.00217567715752798,0.00363176529095444,7341196,"2021-04-01",10839,0.0803788738954441,"North West",0.0212765957446809,0.147058823529412
2021-02-14,"YORKSHIRE AND HUMBER",0.00493395370617968,0.00382987199813513,0.00619160461858453,0.000561923864132921,0.000276373245661106,0.000951045846130749,0.00234548686663135,0.00167340240518471,0.0031411050337064,5502967,"2021-04-01",7678,0.102244610973195,"Yorkshire and Humber",0.0263157894736842,0.1875
2021-02-14,"EAST MIDLANDS",0.00432230022307333,0.00321646939241365,0.0056619872663101,0.000363141022754979,0.000139337946282173,0.000709319943576629,0.00245300488923375,0.00167807458605748,0.00334504701255304,4835928,"2021-04-01",6075,0.0775041247349547,"East Midlands",0,0.159107378129117
2021-02-14,"WEST MIDLANDS",0.00521258923257086,0.00403682675109141,0.00656596546037937,9.49421655451728e-05,1.44104721598503e-05,0.000267509515161285,0.00267832760633111,0.00188980450158448,0.00355815477534841,5934037,"2021-04-01",6902,0.0178881966819591,"West Midlands",0,0.0588235294117647
2021-02-14,"EAST OF ENGLAND",0.00331637896216913,0.00250716234665746,0.00421636259214473,3.71391632577152e-05,2.92635677625751e-06,0.000125274473595873,0.00212119927886193,0.00154612905915367,0.00280263117213309,6236072,"2021-04-01",9346,0.0110746869015321,"East of England",0,0.0571428571428571
2021-02-14,"LONDON",0.00538660515370864,0.0045401027808421,0.00627829622499059,0.000142521120789326,6.18631309543302e-05,0.000259015051245336,0.00312870962967709,0.00254508251877108,0.00378866713491887,8961989,"2021-04-01",17558,0.0257764271810317,"London",0,0.0740740740740741
2021-02-14,"SOUTH EAST",0.00405179073411928,0.00322361453687799,0.00495078176771205,7.19779389830089e-05,1.42750469050039e-05,0.000182865516632873,0.00232440537321754,0.00176235917906163,0.00299189765327274,9180135,"2021-04-01",12286,0.0174544075307843,"South East",0,0.0666666666666667
2021-02-14,"SOUTH WEST",0.00308490859028797,0.00226345716598619,0.00405960187844728,2.79240901631821e-05,8.18856634995536e-07,0.000113425636723474,0.00169946770141629,0.00114515840522888,0.0023425214699308,5624696,"2021-04-01",7633,0.00897063640411761,"South West",0,0.0526315789473684
2021-02-15,"NORTH EAST",0.00510945148810149,0.0035878480952049,0.00691434007361686,0.000110362824102016,1.06314594081889e-05,0.000373444205453166,0.00216930273529317,0.0013029879059683,0.00324298939463681,2669941,"2021-04-01",3537,0.0211430555765167,"North East",0,0.0666666666666667
2021-02-15,"NORTH WEST",0.00639902789662502,0.00523343092420189,0.00772881067298555,0.000539223215997629,0.000297794571443015,0.000870811303900487,0.00270520745973854,0.00204668255166351,0.00347221565360971,7341196,"2021-04-01",10839,0.0777174546214721,"North West",0.0196078431372549,0.142857142857143
2021-02-15,"YORKSHIRE AND HUMBER",0.0047327269802515,0.00364610994765327,0.00596273784140439,0.000559696933428955,0.000280159837309058,0.000944619317306438,0.00231610401393281,0.00164974017264779,0.00313136584940855,5502967,"2021-04-01",7678,0.105754365590819,"Yorkshire and Humber",0.0277777777777778,0.193548387096774
